key_a,key_b,clean_accuracy_permuted,clean_loss_permuted
270_2,50_2,50.25,2.7112398559570314
270_2,50_3,30.51,3.7217817691802977
270_2,50_4,21.89,3.7725328380584715
270_2,60_1,1.0,952.363126953125
270_2,60_2,53.27,2.51085855178833
270_2,60_3,33.85,3.5746590866088868
270_2,60_4,34.23,3.244974207305908
270_2,70_1,1.0,22.38372846069336
270_2,70_2,64.44,1.977787659072876
270_2,70_3,40.55,3.24252020111084
270_2,70_4,49.25,2.5827633571624755
270_2,80_1,1.0,51.38529680175781
270_2,80_2,66.08,1.7962443832397461
270_2,80_3,52.02,2.651680076599121
270_2,80_4,56.42,2.163271764945984
270_2,90_1,1.0,101.16155202636719
270_2,90_2,69.97,1.5434257610321045
270_2,90_3,56.55,2.3000706077575686
270_2,90_4,63.41,1.7988162326812744
270_3,270_3,78.22,1.0259230506896972
270_3,270_4,78.13,1.022409087562561
270_3,280_1,78.41,1.0131405702590943
270_3,280_2,78.11,1.016806900024414
270_3,280_3,78.27,1.0200265086174012
270_3,280_4,78.13,1.0198903067588807
270_3,290_1,78.31,1.020430138206482
270_3,290_2,78.31,1.0188848714828491
270_3,290_3,78.35,1.0189578213691712
270_3,290_4,78.24,1.018922604751587
270_3,300_1,78.36,1.021128316783905
270_3,300_2,78.26,1.0201303733825684
270_3,300_3,78.21,1.0187366821289063
270_3,300_4,78.28,1.0212230551719665
270_3,50_1,1.0,12086.9289359375
270_3,50_2,51.74,2.673339203262329
270_3,50_3,30.39,3.7548914882659914
270_3,50_4,24.09,3.6685682682037353
270_3,60_1,1.0,1354.031785546875
270_3,60_2,55.56,2.448306559753418
270_3,60_3,33.11,3.604256356048584
270_3,60_4,36.42,3.1542901798248293
270_3,70_1,1.13,60.24368365478516
270_3,70_2,65.49,1.9117551376342774
270_3,70_3,38.21,3.3596871150970458
270_3,70_4,51.52,2.466858399963379
270_3,80_1,1.0,88.67800473632812
270_3,80_2,67.71,1.7086567501068115
270_3,80_3,49.98,2.7306538635253905
270_3,80_4,58.48,2.0660482360839842
270_3,90_1,1.0,136.15796020507813
270_3,90_2,70.9,1.5007880535125733
270_3,90_3,55.5,2.3530479091644287
270_3,90_4,64.58,1.7303622903823852
270_4,270_4,77.98,1.034996588039398
270_4,280_1,78.11,1.0212572818756103
270_4,280_2,77.96,1.023720356655121
270_4,280_3,78.12,1.0250082124710083
270_4,280_4,77.95,1.0304947810173035
270_4,290_1,78.12,1.0267703248023987
270_4,290_2,78.05,1.0255713624954224
270_4,290_3,78.14,1.0253195014953613
270_4,290_4,78.04,1.0281158709526061
270_4,300_1,77.99,1.0276340765953065
270_4,300_2,77.97,1.027353872203827
270_4,300_3,78.04,1.0249937892913819
270_4,300_4,78.1,1.0271297706604003
270_4,50_1,1.0,2675.15110234375
270_4,50_2,46.19,2.8545392051696776
270_4,50_3,31.77,3.7053622131347654
270_4,50_4,17.02,3.9320140804290773
270_4,60_1,1.0,470.44872680664065
270_4,60_2,49.43,2.65843918838501
270_4,60_3,32.6,3.5658166049957276
270_4,60_4,26.57,3.5121481540679933
270_4,70_1,1.01,51.42580677490234
270_4,70_2,61.35,2.093926254272461
270_4,70_3,39.3,3.2568637222290038
270_4,70_4,42.4,2.837495234298706
270_4,80_1,1.0,18.348101318359376
270_4,80_2,63.14,1.917006379699707
270_4,80_3,51.51,2.634067416381836
270_4,80_4,50.78,2.402086981201172
270_4,90_1,1.0,80.72575655517578
270_4,90_2,67.38,1.643913406944275
270_4,90_3,55.85,2.2988530647277834
270_4,90_4,58.59,1.9870353050231933
280_1,280_1,77.37,1.0506980039596558
280_1,280_2,78.37,1.0135970525741578
280_1,280_3,78.43,1.014898627281189
280_1,280_4,78.29,1.0174259883880614
280_1,290_1,78.46,1.0175957577705383
280_1,290_2,78.49,1.0153754439353944
280_1,290_3,78.41,1.0151083702087402
280_1,290_4,78.35,1.0166529972076417
280_1,300_1,78.34,1.0184825444221497
280_1,300_2,78.5,1.016921418762207
280_1,300_3,78.39,1.0147804856300353
280_1,300_4,78.33,1.0179415873527526
280_1,50_1,1.0,2339.762789453125
280_1,50_2,52.45,2.6406304401397707
280_1,50_3,28.67,3.826583917236328
280_1,50_4,26.34,3.5778686283111574
280_1,60_1,1.0,2946.77436484375
280_1,60_2,55.13,2.4176314014434817
280_1,60_3,31.12,3.661880793380737
280_1,60_4,37.82,3.0712964336395263
280_1,70_1,0.99,168.65889040527344
280_1,70_2,66.03,1.8577492519378662
280_1,70_3,34.08,3.4457492988586425
280_1,70_4,54.22,2.353480442047119
280_1,80_1,1.0,228.08426796875
280_1,80_2,67.85,1.6831493991851807
280_1,80_3,49.9,2.731505100250244
280_1,80_4,59.85,2.007264210700989
280_1,90_1,1.0,180.63691123046874
280_1,90_2,70.86,1.4855368631362915
280_1,90_3,54.01,2.412105989456177
280_1,90_4,65.57,1.6930926946640015
280_2,280_2,78.04,1.0250190229415894
280_2,280_3,78.03,1.0211665169715882
280_2,280_4,78.09,1.024815852355957
280_2,290_1,78.35,1.0233927194595336
280_2,290_2,78.17,1.022227347946167
280_2,290_3,78.32,1.0213159198760986
280_2,290_4,78.19,1.0223939412117005
280_2,300_1,78.12,1.0228996978759766
280_2,300_2,78.2,1.0249106006622315
280_2,300_3,78.31,1.0206878953933716
280_2,300_4,78.07,1.0239247906684876
280_2,50_1,1.0,11843.279584375
280_2,50_2,50.86,2.674763447570801
280_2,50_3,30.64,3.7233901149749755
280_2,50_4,22.48,3.734598847198486
280_2,60_1,1.0,912.7763015625
280_2,60_2,53.83,2.473277021789551
280_2,60_3,33.2,3.5554365516662596
280_2,60_4,34.83,3.21567784576416
280_2,70_1,1.0,31.90387166748047
280_2,70_2,64.85,1.9336784017562867
280_2,70_3,39.82,3.27460704574585
280_2,70_4,48.67,2.571590518951416
280_2,80_1,1.0,25.94335917663574
280_2,80_2,66.36,1.76114693107605
280_2,80_3,51.72,2.6397724861145018
280_2,80_4,56.5,2.1494791889190674
280_2,90_1,1.0,60.96435687866211
280_2,90_2,70.13,1.522582610321045
280_2,90_3,56.67,2.2907952026367187
280_2,90_4,63.36,1.787069728088379
280_3,280_3,78.0,1.0276286054611206
280_3,280_4,78.1,1.025347831916809
280_3,290_1,78.29,1.024410094165802
280_3,290_2,78.23,1.0231829146385192
280_3,290_3,78.32,1.0238584840774536
280_3,290_4,78.3,1.023276580619812
280_3,300_1,78.22,1.025441792678833
280_3,300_2,78.14,1.0263372619628905
280_3,300_3,78.28,1.022815915966034
280_3,300_4,78.15,1.0255145938873291
280_3,50_1,1.0,897.278634375
280_3,50_2,51.5,2.648746615600586
280_3,50_3,31.54,3.7335060935974123
280_3,50_4,23.93,3.699114535522461
280_3,60_1,1.0,497.818180859375
280_3,60_2,55.24,2.4369066864013673
280_3,60_3,34.6,3.557267765045166
280_3,60_4,36.1,3.1640051540374756
280_3,70_1,1.07,81.54478425292969
280_3,70_2,65.56,1.9120129152297973
280_3,70_3,39.66,3.3039105873107912
280_3,70_4,51.76,2.4588238258361814
280_3,80_1,1.0,85.1085699951172
280_3,80_2,67.64,1.7206939769744873
280_3,80_3,52.29,2.640791400527954
280_3,80_4,58.27,2.082422844696045
280_3,90_1,1.0,48.35555205688477
280_3,90_2,70.8,1.5010835611343383
280_3,90_3,57.18,2.2887542846679687
280_3,90_4,64.41,1.739698147392273
280_4,280_4,77.99,1.0319926095008851
280_4,290_1,78.17,1.0272466806411744
280_4,290_2,78.24,1.0262976640701293
280_4,290_3,78.24,1.0260990262031555
280_4,290_4,78.05,1.0287781571388244
280_4,300_1,78.19,1.0279754855155945
280_4,300_2,78.19,1.0288479716300964
280_4,300_3,78.18,1.0256165851593018
280_4,300_4,78.18,1.02766720867157
280_4,50_1,1.02,683.5826916992188
280_4,50_2,49.23,2.716931456756592
280_4,50_3,31.43,3.7174789817810057
280_4,50_4,20.44,3.808494602203369
280_4,60_1,1.0,606.7962975585938
280_4,60_2,52.72,2.519191607284546
280_4,60_3,33.24,3.5802598999023436
280_4,60_4,32.44,3.2993469898223875
280_4,70_1,1.04,196.10866960449218
280_4,70_2,64.02,1.9720800651550292
280_4,70_3,38.99,3.3009829803466797
280_4,70_4,47.86,2.6005325271606443
280_4,80_1,1.0,39.86114743041992
280_4,80_2,66.06,1.7968390747070313
280_4,80_3,51.38,2.656087508392334
280_4,80_4,55.01,2.2202222927093507
280_4,90_1,1.0,69.44959741210937
280_4,90_2,69.44,1.5600501949310304
280_4,90_3,56.18,2.2998103130340577
280_4,90_4,62.07,1.845576579284668
290_1,290_1,78.22,1.032452868938446
290_1,290_2,78.36,1.0262697417259217
290_1,290_3,78.17,1.0259659993171693
290_1,290_4,78.24,1.0258433221817016
290_1,300_1,78.24,1.027708800125122
290_1,300_2,78.2,1.0286141428947448
290_1,300_3,78.31,1.0249543069839477
290_1,300_4,78.05,1.0272865453720093
290_1,50_1,1.0,7703.00178125
290_1,50_2,51.32,2.64658811416626
290_1,50_3,30.83,3.7317026786804197
290_1,50_4,24.72,3.6722923847198485
290_1,60_1,1.0,741.9774767578125
290_1,60_2,54.99,2.4354150375366213
290_1,60_3,33.74,3.572760696411133
290_1,60_4,36.83,3.126328472900391
290_1,70_1,1.01,290.1638275390625
290_1,70_2,65.41,1.907800192642212
290_1,70_3,38.6,3.325725481033325
290_1,70_4,51.28,2.471045148086548
290_1,80_1,1.0,136.82069174804687
290_1,80_2,67.72,1.7130999231338502
290_1,80_3,51.63,2.6534028511047363
290_1,80_4,58.47,2.073248815536499
290_1,90_1,1.0,140.71458830566405
290_1,90_2,70.55,1.499239063835144
290_1,90_3,56.47,2.3106304264068602
290_1,90_4,64.64,1.7380901782989502
290_2,290_2,78.23,1.0281096484184264
290_2,290_3,78.26,1.0251208514213561
290_2,290_4,78.35,1.0252876744270325
290_2,300_1,78.28,1.0260130549430848
290_2,300_2,78.3,1.0279698455810546
290_2,300_3,78.36,1.0238842681884766
290_2,300_4,78.23,1.0266168315887452
290_2,50_1,1.0,7012.4471765625
290_2,50_2,50.55,2.692614440536499
290_2,50_3,34.38,3.71319130859375
290_2,50_4,22.49,3.742594072341919
290_2,60_1,1.0,529.46687578125
290_2,60_2,54.03,2.490570482635498
290_2,60_3,33.26,3.586192321395874
290_2,60_4,33.13,3.263466835784912
290_2,70_1,0.84,27.207598248291017
290_2,70_2,64.54,1.9548012306213378
290_2,70_3,40.01,3.285264570617676
290_2,70_4,49.21,2.553366746139526
290_2,80_1,1.0,80.18918286132812
290_2,80_2,66.75,1.7624142539978027
290_2,80_3,51.81,2.6600730045318604
290_2,80_4,56.96,2.139701509475708
290_2,90_1,1.0,77.31865389404297
290_2,90_2,70.19,1.5282428825378418
290_2,90_3,56.68,2.2986575748443605
290_2,90_4,63.37,1.7890829940795898
290_3,290_3,78.21,1.0277186805725098
290_3,290_4,78.21,1.0251276504516602
290_3,300_1,78.28,1.025711127281189
290_3,300_2,78.03,1.0285635572433471
290_3,300_3,78.26,1.0238176222801207
290_3,300_4,78.27,1.0263184350967407
290_3,50_1,1.0,5577.3811671875
290_3,50_2,51.12,2.6759206779479983
290_3,50_3,32.73,3.7298039073944094
290_3,50_4,22.94,3.7198802497863768
290_3,60_1,1.0,1085.0484154296876
290_3,60_2,54.12,2.472037066650391
290_3,60_3,34.14,3.574787420654297
290_3,60_4,33.37,3.248148078918457
290_3,70_1,1.0,44.70836778564453
290_3,70_2,64.93,1.942167786216736
290_3,70_3,40.17,3.2902525257110598
290_3,70_4,49.46,2.53674373626709
290_3,80_1,1.0,13.693041073608399
290_3,80_2,66.69,1.7592232297897339
290_3,80_3,51.95,2.6454693470001223
290_3,80_4,56.98,2.140389474105835
290_3,90_1,1.0,108.61275759277343
290_3,90_2,70.1,1.5221038356781005
290_3,90_3,56.56,2.3017306968688964
290_3,90_4,63.46,1.7779318655014038
290_4,290_4,78.06,1.0278554425239563
290_4,300_1,78.2,1.0266198061943055
290_4,300_2,78.17,1.0278508041381835
290_4,300_3,78.23,1.0245199436187744
290_4,300_4,78.21,1.0268646663665773
290_4,50_1,1.0,782.2053102539063
290_4,50_2,50.26,2.7065882316589356
290_4,50_3,31.21,3.7277964157104493
290_4,50_4,21.29,3.771520547103882
290_4,60_1,1.0,1540.877717578125
290_4,60_2,53.81,2.4914286754608153
290_4,60_3,33.35,3.590220651626587
290_4,60_4,33.11,3.2667406024932863
290_4,70_1,0.99,27.13859956665039
290_4,70_2,64.25,1.9599531831741333
290_4,70_3,38.88,3.3009091735839844
290_4,70_4,49.16,2.5568118747711184
290_4,80_1,1.0,48.242430786132815
290_4,80_2,66.35,1.77720540599823
290_4,80_3,51.11,2.667343313217163
290_4,80_4,56.03,2.1783438579559324
290_4,90_1,1.0,128.91248057861327
290_4,90_2,69.81,1.5422768461227416
290_4,90_3,56.16,2.306238928222656
290_4,90_4,62.86,1.8110997295379638
300_1,300_1,78.14,1.0332457072257997
300_1,300_2,78.14,1.0284258730888367
300_1,300_3,78.22,1.0251740789413453
300_1,300_4,78.12,1.0281240550994872
300_1,50_1,1.0,617.20971796875
300_1,50_2,51.63,2.6801649715423586
300_1,50_3,32.38,3.7515790344238282
300_1,50_4,22.72,3.727528412628174
300_1,60_1,1.0,111.01488905029296
300_1,60_2,54.87,2.4629524574279786
300_1,60_3,32.69,3.6163113739013673
300_1,60_4,34.64,3.218917798614502
300_1,70_1,1.11,48.16187770996094
300_1,70_2,64.99,1.9435024572372437
300_1,70_3,38.96,3.3276911056518554
300_1,70_4,49.72,2.5309681297302244
300_1,80_1,1.0,70.34120692138671
300_1,80_2,66.94,1.7596276475906372
300_1,80_3,51.41,2.667598197174072
300_1,80_4,56.89,2.142873944091797
300_1,90_1,1.0,114.92592739257813
300_1,90_2,70.12,1.5255157541275024
300_1,90_3,55.98,2.3355804126739503
300_1,90_4,63.6,1.7810795589447022
300_2,300_2,78.1,1.033675673866272
300_2,300_3,78.13,1.0265657631874086
300_2,300_4,78.13,1.0292067177772521
300_2,50_1,1.0,11242.802465625
300_2,50_2,51.4,2.6640098667144776
300_2,50_3,31.38,3.7144734878540038
300_2,50_4,24.07,3.6879823581695557
300_2,60_1,1.0,723.89546171875
300_2,60_2,54.68,2.4550807182312013
300_2,60_3,34.7,3.567036883544922
300_2,60_4,35.29,3.1929854705810548
300_2,70_1,1.08,27.555107955932616
300_2,70_2,65.19,1.928681272506714
300_2,70_3,40.88,3.2729652381896974
300_2,70_4,50.52,2.5049801517486574
300_2,80_1,1.0,46.80627329101563
300_2,80_2,66.99,1.742267278289795
300_2,80_3,52.04,2.648294648742676
300_2,80_4,57.85,2.1021748046875
300_2,90_1,1.0,84.02631401367188
300_2,90_2,70.47,1.5131539831161498
300_2,90_3,57.24,2.2919678600311277
300_2,90_4,63.91,1.7580505725860596
300_3,300_3,78.27,1.0253923950195312
300_3,300_4,78.28,1.0259643047332763
300_3,50_1,1.0,8491.82390625
300_3,50_2,50.86,2.6833445430755614
300_3,50_3,33.73,3.717548271942139
300_3,50_4,22.91,3.724343780899048
300_3,60_1,1.0,1041.1087896484376
300_3,60_2,54.38,2.4695543613433837
300_3,60_3,33.53,3.560978745651245
300_3,60_4,33.56,3.2540441230773927
300_3,70_1,0.97,39.56726747436523
300_3,70_2,64.79,1.943399217414856
300_3,70_3,39.6,3.2898895343780516
300_3,70_4,49.42,2.5458807273864745
300_3,80_1,1.0,123.99528315429687
300_3,80_2,66.8,1.7556454090118407
300_3,80_3,51.91,2.655506958770752
300_3,80_4,56.86,2.141917657279968
300_3,90_1,1.0,117.62844301757812
300_3,90_2,69.96,1.5261281265258788
300_3,90_3,56.91,2.3021557830810546
300_3,90_4,63.51,1.7860875331878663
300_4,300_4,78.02,1.0315535914421081
300_4,50_1,1.0,653.4573517578125
300_4,50_2,51.08,2.6887363609313963
300_4,50_3,31.47,3.7286078559875486
300_4,50_4,22.03,3.760142176055908
300_4,60_1,1.0,1074.641306640625
300_4,60_2,54.2,2.49157753944397
300_4,60_3,34.42,3.5887502365112303
300_4,60_4,33.32,3.27822572555542
300_4,70_1,0.95,15.251798594665527
300_4,70_2,64.64,1.9601857805252074
300_4,70_3,40.75,3.282329114532471
300_4,70_4,48.78,2.574047900390625
300_4,80_1,1.0,39.20005231933594
300_4,80_2,66.35,1.7827949060440063
300_4,80_3,51.45,2.669647653198242
300_4,80_4,56.75,2.1582801778793335
300_4,90_1,1.0,88.21561489257813
300_4,90_2,69.9,1.5407112928390503
300_4,90_3,56.46,2.3188985595703127
300_4,90_4,63.2,1.7981957357406617
50_1,50_1,70.85,1.1089211382865907
50_1,50_2,1.0,4.632347716522217
50_1,50_3,0.84,4.6350365798950195
50_1,50_4,0.98,4.62948316040039
50_1,60_1,1.01,3483.52975234375
50_1,60_2,1.0,4.628955850219727
50_1,60_3,1.0,4.624815922546387
50_1,60_4,1.01,4.634646472167969
50_1,70_1,0.85,187518.3291
50_1,70_2,1.0,4.624896487426758
50_1,70_3,1.0,4.624099708557129
50_1,70_4,0.81,4.633590396881104
50_1,80_1,1.0,526175435.3664
50_1,80_2,1.0,4.625163761901855
50_1,80_3,1.0,4.6221249984741215
50_1,80_4,1.0,4.627721057128906
50_1,90_1,1.0,1737743298.1504
50_1,90_2,1.0,4.6311953125
50_1,90_3,1.0,4.621917637634278
50_1,90_4,1.0,4.626874006652832
50_2,50_2,77.43,1.061467858505249
50_2,50_3,19.3,4.044202968978881
50_2,50_4,45.82,2.7320916786193847
50_2,60_1,1.0,10677.394496875
50_2,60_2,58.92,2.2871366302490235
50_2,60_3,17.27,4.071052989196778
50_2,60_4,50.16,2.563438902282715
50_2,70_1,1.06,151.12124274902342
50_2,70_2,57.81,2.3401099025726317
50_2,70_3,21.85,3.963975676727295
50_2,70_4,56.69,2.3557636936187745
50_2,80_1,1.0,274.94800844726564
50_2,80_2,59.17,2.3666151573181153
50_2,80_3,29.25,3.7628129276275635
50_2,80_4,57.96,2.266831994628906
50_2,90_1,1.0,1094.9219171875
50_2,90_2,58.95,2.3626836143493652
50_2,90_3,31.35,3.50340578994751
50_2,90_4,59.36,2.221604835700989
50_3,50_3,78.3,1.0048034750938415
50_3,50_4,4.66,4.429245253753662
50_3,60_1,1.0,345.7191044921875
50_3,60_2,15.67,4.056342245483399
50_3,60_3,18.64,3.9291513023376465
50_3,60_4,5.11,4.375852867126465
50_3,70_1,1.0,14.936092587280273
50_3,70_2,14.14,4.109791569900513
50_3,70_3,21.01,3.8503647743225096
50_3,70_4,7.29,4.326754331970215
50_3,80_1,1.0,147.2347655029297
50_3,80_2,12.53,4.120116760253906
50_3,80_3,21.53,3.8535726112365722
50_3,80_4,8.81,4.2263210586547855
50_3,90_1,1.0,49.44433942871094
50_3,90_2,9.5,4.315391631317139
50_3,90_3,25.1,3.7440840507507325
50_3,90_4,9.92,4.215154345703125
50_4,50_4,76.96,1.1221592727661134
50_4,60_1,1.0,155191.652975
50_4,60_2,47.09,2.7495564624786377
50_4,60_3,5.73,4.374064553833008
50_4,60_4,74.23,1.3106554718017578
50_4,70_1,1.03,50.90242197875977
50_4,70_2,44.09,2.887208100128174
50_4,70_3,8.13,4.335601426696777
50_4,70_4,71.43,1.4862675506591796
50_4,80_1,1.0,1823.26862421875
50_4,80_2,45.97,2.865062410736084
50_4,80_3,9.14,4.292327671813965
50_4,80_4,67.76,1.6615496685028077
50_4,90_1,1.0,5566.98248125
50_4,90_2,43.19,2.916053642654419
50_4,90_3,11.88,4.137517655944825
50_4,90_4,63.13,1.922018092727661
60_1,60_1,70.97,1.1039753273010253
60_1,60_2,1.0,4.638413922119141
60_1,60_3,1.0,4.634002604675293
60_1,60_4,1.0,4.645642733001709
60_1,70_1,1.05,596.5035349609375
60_1,70_2,1.0,4.64309529876709
60_1,70_3,1.0,4.639974375915528
60_1,70_4,1.0,4.640871523284912
60_1,80_1,1.0,15225.807346875
60_1,80_2,1.0,4.634666683197022
60_1,80_3,1.0,4.637308389282227
60_1,80_4,1.0,4.643698968505859
60_1,90_1,0.85,1165155032.064
60_1,90_2,1.0,4.633073989105225
60_1,90_3,1.0,4.639697087097168
60_1,90_4,1.0,4.642153378295898
60_2,60_2,77.79,1.0503570665359496
60_2,60_3,20.7,4.04000384941101
60_2,60_4,59.51,2.1217009700775145
60_2,70_1,0.99,27.809936303710938
60_2,70_2,60.97,2.1112162837982176
60_2,70_3,27.69,3.7604195129394533
60_2,70_4,61.82,2.0433476858139037
60_2,80_1,1.0,694.143541796875
60_2,80_2,62.16,2.1012610933303835
60_2,80_3,32.13,3.553613540649414
60_2,80_4,62.07,1.9775997924804687
60_2,90_1,1.0,459.9140583496094
60_2,90_2,62.19,2.1279237768173216
60_2,90_3,34.86,3.370890577697754
60_2,90_4,61.84,2.044834803771973
60_3,60_3,78.51,1.0007516313552856
60_3,60_4,9.8,4.193660984039306
60_3,70_1,1.0,5.742088240051269
60_3,70_2,22.13,3.8141671783447264
60_3,70_3,32.63,3.5112780097961425
60_3,70_4,12.2,4.132765447998047
60_3,80_1,1.0,33.060729174804685
60_3,80_2,24.11,3.7846593330383302
60_3,80_3,32.51,3.4208178630828856
60_3,80_4,15.11,4.0226490081787105
60_3,90_1,1.0,15.59732385559082
60_3,90_2,21.85,3.8588442401885987
60_3,90_3,39.3,3.2800293918609618
60_3,90_4,19.27,3.853503127670288
60_4,60_4,77.06,1.1120675612449646
60_4,70_1,1.13,196.9800060546875
60_4,70_2,53.79,2.399251680755615
60_4,70_3,10.75,4.247360651397705
60_4,70_4,74.97,1.2435404693603516
60_4,80_1,1.0,1813.554770703125
60_4,80_2,57.01,2.3299250259399416
60_4,80_3,12.62,4.108732154846192
60_4,80_4,72.78,1.347598519897461
60_4,90_1,1.0,1496.9342779296876
60_4,90_2,55.22,2.3942847248077395
60_4,90_3,17.15,3.9874492504119874
60_4,90_4,70.87,1.5048484878540038
70_1,70_1,71.7,1.0836094848632813
70_1,70_2,1.0,4.632688445281983
70_1,70_3,1.0,4.628040727233887
70_1,70_4,1.0,4.627740716552735
70_1,80_1,1.0,2431.35783828125
70_1,80_2,1.31,4.620999081420899
70_1,80_3,1.36,4.60311032333374
70_1,80_4,1.0,4.628311468505859
70_1,90_1,1.0,16173971.3808
70_1,90_2,1.0,4.62363138961792
70_1,90_3,1.81,4.614916418457031
70_1,90_4,1.27,4.6238956558227535
70_2,70_2,77.69,1.0317895638465882
70_2,70_3,34.56,3.4918140155792234
70_2,70_4,66.58,1.7320849740982056
70_2,80_1,1.0,268.08211328125
70_2,80_2,69.89,1.606375950050354
70_2,80_3,41.62,3.1967868587493897
70_2,80_4,66.28,1.718302430152893
70_2,90_1,1.0,659.5990775390625
70_2,90_2,68.56,1.6484780673980712
70_2,90_3,47.12,2.9019297927856447
70_2,90_4,67.57,1.6552694860458375
70_3,70_3,78.46,1.0122470671653747
70_3,70_4,11.17,4.161447514343262
70_3,80_1,1.0,32.38737035522461
70_3,80_2,29.17,3.5021741790771483
70_3,80_3,36.97,3.2700215675354003
70_3,80_4,16.72,3.9546083362579347
70_3,90_1,1.0,200.92882468261718
70_3,90_2,30.08,3.5063100257873536
70_3,90_3,43.67,3.0997674434661864
70_3,90_4,17.99,3.886225490570068
70_4,70_4,77.6,1.0852940552711487
70_4,80_1,1.0,832.7554452148438
70_4,80_2,67.09,1.7510208831787109
70_4,80_3,18.38,3.862360670852661
70_4,80_4,75.92,1.1723399448394776
70_4,90_1,1.0,304.257876171875
70_4,90_2,65.39,1.8422076404571532
70_4,90_3,23.81,3.6580654705047606
70_4,90_4,74.31,1.258475048828125
80_1,80_1,72.76,1.078511091709137
80_1,80_2,1.0,4.650286812591553
80_1,80_3,1.05,4.650293064117432
80_1,80_4,1.01,4.656033026123047
80_1,90_1,1.0,141725.76395
80_1,90_2,1.0,4.651438363647461
80_1,90_3,1.0,4.637655895996094
80_1,90_4,1.0,4.654253324127197
80_2,80_2,77.78,1.047655169582367
80_2,80_3,37.0,3.2387919898986817
80_2,80_4,70.53,1.4923562124252319
80_2,90_1,0.97,1041.09117890625
80_2,90_2,71.8,1.4423180549621581
80_2,90_3,51.16,2.6421453105926513
80_2,90_4,71.1,1.4860559169769287
80_3,80_3,78.16,1.0141386543273925
80_3,80_4,22.66,3.654183933258057
80_3,90_1,1.0,14.69760698852539
80_3,90_2,38.11,3.0481419116973876
80_3,90_3,47.23,2.720277961730957
80_3,90_4,27.79,3.4458643913269045
80_4,80_4,77.41,1.0854557513237
80_4,90_1,1.0,1929.070384765625
